STATION_NAME,STN_ID,LAT,LON,January,February,March,April,May,June,July,August,September,October,November,December
GROVE-RESEARCH-STATION,94220,-42.99,147.07,24.55,24.67,22.5,19.76,16.84,14.58,14.17,15.22,17.11,19.04,20.77,22.6
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,34.26,32.26,29.91,26.63,21.94,18.28,16.71,19.81,23.04,27.31,28.67,31.75
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,38.03,36.47,36.53,34.79,31.25,29.28,28.71,30.97,36.24,38.17,39.6,38.73
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,23.37,23.01,21.83,19.19,16.68,13.76,13.74,15.27,16.85,18.51,19.8,21.88
HORN-ISLAND,27058,-10.58,142.29,31.94,31.36,31.4,31.36,30.75,30.17,29.63,29.84,30.78,32.25,33.16,32.74
INVERELL-RAGLAN-ST,56242,-29.78,151.11,34.48,33.01,31.3,27.77,23.75,19.81,18.65,21.04,24.78,28.64,30.98,33.78
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,25.36,25.18,24.35,21.99,19.55,17.49,16.33,17.9,19.73,21.64,22.15,24.17
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,35.24,33.0,29.61,27.07,21.35,18.5,17.72,19.84,23.43,26.41,29.48,32.44
KALUMBURU,1019,-14.3,126.65,35.64,34.45,35.32,36.08,34.85,33.25,33.36,34.55,36.75,37.91,38.32,36.32
KATANNING-COMPARISON,10579,-33.69,117.56,31.11,30.49,28.24,24.5,19.8,17.13,15.08,16.26,18.54,21.74,26.1,29.15
KERANG,80023,-35.72,143.92,33.21,32.87,29.59,25.27,20.21,16.5,15.47,17.68,21.05,24.48,29.0,33.24
KYANCUTTA,18044,-33.13,135.56,33.48,33.47,30.52,26.06,22.37,18.69,18.2,19.31,23.21,25.6,29.12,31.32
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,24.03,24.61,23.38,21.12,18.87,16.81,16.07,16.41,17.99,19.47,21.01,22.83
LAUNCESTON-AIRPORT,91311,-41.55,147.21,24.95,25.1,23.11,19.19,15.67,12.88,12.51,13.44,15.53,18.01,20.47,22.56
LAVERTON-RAAF,87031,-37.86,144.76,28.87,29.3,26.56,24.07,20.61,18.21,17.55,18.49,20.75,22.84,25.52,27.96
LEARMONTH-AIRPORT,5007,-22.24,114.1,39.29,38.31,38.1,34.61,29.42,25.75,25.08,27.52,30.61,34.03,35.64,37.71
LONGREACH-AERO,36031,-23.44,144.28,38.04,37.32,36.82,32.02,29.42,23.92,25.29,26.78,30.73,35.83,36.55,38.08
LOW-HEAD,91293,-41.06,146.79,21.68,22.38,21.02,18.82,16.54,14.84,13.83,14.01,15.0,16.99,18.34,19.96
MACKAY-M.O,33119,-21.12,149.22,32.08,31.64,30.76,28.9,26.4,24.38,23.32,24.51,27.58,30.01,31.12,32.25
MARBLE-BAR,4106,-21.18,119.75,42.22,40.07,40.49,38.16,33.75,30.04,29.83,31.15,36.79,41.28,42.66,43.4
MARREE,17031,-29.65,138.06,41.01,37.72,35.8,30.7,24.72,21.35,20.34,22.58,27.66,31.22,35.78,37.5
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,41.03,39.81,37.35,32.42,27.82,22.46,21.79,24.23,29.97,34.6,36.65,39.66
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,29.26,29.0,26.63,23.71,19.88,17.41,16.83,17.84,20.46,22.28,25.1,27.38
MERREDIN,10092,-31.48,118.28,37.0,35.34,32.9,27.78,22.66,19.1,18.21,19.04,22.62,27.98,32.27,34.8
MILDURA-AIRPORT,76031,-34.24,142.09,33.29,33.14,28.73,24.9,19.92,16.87,16.56,18.04,21.38,25.29,29.05,32.04
MILES-CONSTANCE-STREET,42112,-26.66,150.18,36.36,33.86,33.11,30.24,26.29,22.39,21.67,24.7,29.81,32.07,33.14,35.28
MORAWA-AIRPORT,8296,-29.2,116.02,38.44,37.94,34.73,30.97,24.84,21.23,19.86,21.59,24.79,28.69,32.55,37.06
MOREE-AERO,53115,-29.49,149.85,35.07,34.44,32.32,28.02,23.87,20.0,18.55,20.27,25.1,28.94,31.83,34.69
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,27.09,26.76,26.16,24.93,22.48,20.42,19.74,20.89,23.45,24.63,25.21,25.8
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,26.11,27.38,25.45,21.54,18.34,15.72,14.8,15.56,17.4,19.32,22.22,24.93
NHILL-AERODROME,78015,-36.31,141.65,31.2,31.68,27.82,23.54,18.97,15.6,14.66,15.97,18.51,22.46,25.63,28.98
NORMANTON-AIRPORT,29063,-17.69,141.07,35.58,35.33,36.35,35.85,33.51,30.7,31.12,32.11,35.66,37.59,37.89,37.1
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,26.59,27.58,24.95,22.89,20.45,17.9,17.08,17.48,19.38,21.4,23.99,24.75
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,29.26,28.38,27.09,25.21,22.03,19.3,18.54,19.91,22.89,24.89,26.66,28.14
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,30.63,30.32,27.31,23.09,18.57,15.15,14.12,15.21,18.1,21.45,25.82,27.75
OODNADATTA-AIRPORT,17043,-27.56,135.45,39.38,37.95,35.32,29.86,24.94,21.48,21.36,23.15,29.34,31.72,35.64,37.58
ORBOST,84145,-37.69,148.47,26.98,26.85,24.61,22.19,19.13,16.48,15.99,17.39,18.46,20.56,23.05,24.61
PALMERVILLE,28004,-16.0,144.08,34.07,33.22,32.38,32.6,31.59,30.63,30.03,31.62,33.74,36.2,37.36,36.14
PERTH-AIRPORT,9021,-31.93,115.98,34.83,33.75,33.51,29.39,24.83,21.68,20.59,21.38,23.87,26.86,30.23,31.84
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,36.7,36.43,36.95,36.37,32.08,28.46,28.1,29.55,32.07,35.9,36.9,36.93
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,31.37,31.4,30.01,28.05,25.62,23.55,22.85,24.05,26.75,27.82,28.91,30.49
RABBIT-FLAT,15666,-20.18,130.01,42.16,39.63,39.47,36.79,31.83,29.54,27.74,32.56,37.33,39.63,41.66,42.84
RICHMOND-POST-OFFICE,30045,-20.73,143.14,37.44,37.07,37.33,34.57,30.86,27.6,28.38,29.03,34.32,37.39,38.18,38.37
RICHMOND-RAAF,67105,-33.6,150.78,30.67,30.05,27.82,24.81,21.47,19.19,18.4,20.47,23.62,26.32,27.58,29.92
ROBE-COMPARISON,26026,-37.16,139.76,23.91,24.02,22.51,20.68,18.3,16.18,15.53,16.13,17.21,19.18,21.05,22.05
ROCKHAMPTON-AERO,39083,-23.38,150.48,33.38,32.75,32.07,30.09,27.39,25.5,24.58,26.47,29.58,31.46,32.02,32.84
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,32.61,32.48,28.6,23.46,18.35,14.09,13.19,14.68,18.12,21.64,25.75,29.7
SCONE-AIRPORT-AWS,61363,-32.03,150.83,32.55,31.2,28.38,25.62,21.12,18.09,16.92,18.89,22.79,26.28,28.76,31.46
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,34.89,34.55,30.9,26.42,21.77,17.67,17.22,18.17,21.41,25.19,30.11,32.01
ST-GEORGE-AIRPORT,43109,-28.05,148.59,37.56,35.62,34.31,30.56,25.95,22.29,20.9,24.21,29.95,33.03,33.26,36.08
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,29.06,29.22,27.78,26.82,23.65,21.23,20.46,22.41,25.4,27.39,26.9,28.82
TARCOOLA-AERO,16098,-30.71,134.58,38.7,37.54,34.28,29.23,24.6,20.56,20.82,22.45,27.3,30.1,34.49,35.22
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,36.96,36.05,35.58,32.96,28.7,25.88,25.0,28.49,33.15,35.98,37.79,37.73
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,40.07,38.83,36.15,31.7,26.25,23.05,22.45,24.43,28.68,32.26,34.9,38.19
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,38.66,37.3,34.72,29.28,24.22,20.64,19.42,22.8,27.8,30.96,34.87,38.48
TOWNSVILLE-AERO,32040,-19.25,146.77,34.14,33.18,32.92,31.86,30.38,28.06,27.49,28.56,30.07,31.93,33.01,33.84
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,38.17,37.57,38.09,38.06,36.29,33.54,32.54,34.72,39.04,41.47,41.38,39.12
WAGGA-WAGGA-AMO,72150,-35.16,147.46,33.4,32.99,29.6,24.7,19.52,15.4,14.44,15.81,19.61,23.15,27.79,31.06
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,40.44,38.54,35.98,31.34,26.32,22.23,21.06,24.09,28.8,33.17,36.41,39.58
WANDERING,10917,-32.67,116.67,32.73,31.89,29.62,24.88,20.21,16.98,15.91,16.11,18.86,22.36,27.63,30.6
WEIPA-AERO,27045,-12.68,141.92,33.73,32.77,33.29,34.23,33.57,32.6,32.22,33.33,35.47,36.74,36.74,35.17
WILCANNIA-REID-ST,46043,-31.56,143.37,37.24,36.46,34.69,28.87,24.23,19.82,18.75,21.1,26.1,29.23,33.48,36.05
WILLIAMTOWN-RAAF,61078,-32.79,151.84,30.41,29.71,27.6,25.95,22.18,19.31,18.3,20.71,23.86,26.33,27.28,29.59
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,21.49,21.92,20.51,18.63,16.42,14.37,13.59,13.73,14.87,16.24,17.76,19.25
WITTENOOM,5026,-22.24,118.34,41.53,39.1,37.37,34.57,29.66,25.96,26.13,28.53,32.9,37.44,40.66,41.2
WOOMERA-AERODROME,16001,-31.16,136.81,35.67,35.06,30.74,26.86,21.94,18.4,18.73,20.19,23.79,26.91,30.7,33.18
WYALONG-POST-OFFICE,73054,-33.93,147.24,34.82,34.32,30.58,25.76,20.86,16.79,15.55,18.01,21.93,25.79,29.92,33.33
YAMBA-PILOT-STATION,58012,-29.43,153.36,28.27,28.77,26.78,25.07,22.95,21.0,20.44,21.7,23.44,25.36,25.97,27.34
