STATION_NAME,STN_ID,LAT,LON,January,February,March,April,May,June,July,August,September,October,November,December
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,33.06,33.24,29.4,24.61,19.81,16.29,15.13,16.76,20.06,24.42,27.75,30.41
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,33.55,32.91,30.27,25.6,20.99,17.32,16.03,17.47,21.44,25.21,28.56,32.24
EAST-SALE-AIRPORT,85072,-38.12,147.13,29.99,29.77,27.85,25.13,21.44,18.32,17.51,18.73,20.89,23.21,25.91,28.43
ESPERANCE,9789,-33.83,121.89,27.43,27.01,25.76,23.88,20.86,18.37,16.99,18.29,19.79,21.32,23.5,25.04
EUCLA,11003,-31.68,128.88,26.92,26.43,25.53,24.48,21.93,19.71,19.17,20.11,22.47,24.56,25.13,25.53
FORREST,11052,-30.85,128.11,34.36,32.89,29.75,26.58,22.66,20.01,18.81,20.51,24.97,27.46,29.53,31.34
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,23.72,23.95,23.66,21.89,19.86,17.61,16.49,16.64,18.31,19.65,20.73,22.58
GAYNDAH-AIRPORT,39066,-25.62,151.62,34.83,33.51,31.91,29.36,26.87,24.2,23.28,25.67,29.16,30.99,32.06,33.57
GEORGETOWN-AIRPORT,30124,-18.3,143.53,37.02,36.32,36.56,35.92,34.03,32.32,32.8,33.84,35.89,38.86,39.59,39.48
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,32.09,34.03,31.81,29.79,25.8,22.65,20.78,20.9,22.99,25.53,28.64,31.23
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,37.38,36.99,35.52,29.74,24.84,21.57,21.85,23.82,29.78,33.34,35.77,36.4
GROVE-RESEARCH-STATION,94220,-42.99,147.07,27.49,27.68,25.21,22.74,19.3,16.81,16.15,16.85,18.78,20.76,23.31,25.42
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,35.98,34.82,32.61,29.69,24.83,20.77,19.0,22.28,27.57,31.96,32.88,35.47
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,38.1,36.9,37.31,35.76,32.26,29.71,30.1,32.28,36.48,39.07,40.23,39.22
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,26.23,26.26,24.12,22.26,19.36,16.99,16.55,17.58,19.23,20.63,22.65,24.75
HORN-ISLAND,27058,-10.58,142.29,31.42,30.97,31.18,30.82,30.07,29.43,28.88,29.03,29.95,31.5,32.67,32.29
INVERELL-RAGLAN-ST,56242,-29.78,151.11,31.78,30.54,29.13,25.91,22.19,18.95,17.71,19.37,22.62,25.28,27.75,29.91
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,26.05,26.09,24.78,23.29,20.8,18.31,17.49,18.45,20.38,21.66,23.0,24.71
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,35.44,32.78,31.19,27.55,21.63,18.17,17.23,19.65,23.7,27.11,29.95,32.92
KALUMBURU,1019,-14.3,126.65,35.52,33.81,34.81,35.7,34.69,33.07,33.16,34.29,37.01,37.94,38.29,36.1
KATANNING-COMPARISON,10579,-33.69,117.56,31.1,30.95,27.93,24.41,19.95,16.82,15.59,16.19,18.8,21.53,26.08,29.2
KERANG,80023,-35.72,143.92,33.0,32.45,29.69,24.53,19.18,15.53,14.82,17.16,20.18,23.87,27.62,30.96
KYANCUTTA,18044,-33.13,135.56,34.05,33.33,30.74,26.75,22.33,18.32,18.17,19.67,22.73,26.27,29.47,32.09
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,23.14,23.74,22.69,20.34,17.81,15.65,15.29,15.63,16.86,18.1,19.77,21.3
LAUNCESTON-AIRPORT,91311,-41.55,147.21,25.42,25.94,23.74,19.67,16.11,13.53,12.86,14.08,15.9,18.69,21.4,23.42
LAVERTON-RAAF,87031,-37.86,144.76,27.38,27.31,25.71,21.87,19.13,16.03,15.46,16.34,19.02,21.41,23.5,26.38
LEARMONTH-AIRPORT,5007,-22.24,114.1,39.57,38.82,38.14,35.02,29.94,26.51,25.98,28.23,30.88,34.25,35.87,38.04
LONGREACH-AERO,36031,-23.44,144.28,39.6,38.48,37.15,32.02,29.66,24.96,26.19,27.78,31.24,36.15,37.33,38.02
LOW-HEAD,91293,-41.06,146.79,22.45,22.83,22.14,20.2,17.51,15.37,14.29,14.78,15.51,17.6,18.48,20.69
MACKAY-M.O,33119,-21.12,149.22,32.41,31.72,30.27,28.25,26.53,23.89,23.36,24.67,27.23,29.65,31.11,32.35
MARBLE-BAR,4106,-21.18,119.75,42.02,40.39,38.52,36.95,31.74,28.63,28.17,30.35,35.1,39.17,41.79,42.37
MARREE,17031,-29.65,138.06,39.4,38.41,36.74,31.58,25.49,21.45,21.36,22.8,28.23,31.05,34.95,38.42
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,38.84,37.81,35.6,30.39,26.08,20.68,19.7,22.49,26.6,30.71,34.27,36.86
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,27.09,28.31,25.52,21.52,18.2,15.84,15.57,16.36,18.68,20.93,22.94,24.99
MERREDIN,10092,-31.48,118.28,35.54,34.13,31.59,27.07,21.95,18.31,16.93,17.62,22.09,26.86,29.86,32.79
MILDURA-AIRPORT,76031,-34.24,142.09,33.12,32.3,29.18,24.27,20.65,16.95,16.14,17.93,21.82,24.63,28.32,31.77
MILES-CONSTANCE-STREET,42112,-26.66,150.18,35.04,33.33,32.21,28.83,24.84,21.44,20.69,22.36,26.86,30.04,32.08,33.98
MORAWA-AIRPORT,8296,-29.2,116.02,39.06,38.55,34.72,30.75,25.28,21.73,20.68,21.12,25.01,28.69,32.84,36.35
MOREE-AERO,53115,-29.49,149.85,34.16,33.01,31.4,27.7,23.5,19.65,18.92,20.85,24.41,28.07,31.01,33.3
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,25.05,25.6,24.58,22.78,20.81,18.85,17.7,18.83,20.75,22.56,22.73,23.64
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,26.77,27.12,24.74,21.04,17.77,14.88,14.52,15.73,16.85,18.7,21.73,23.9
NHILL-AERODROME,78015,-36.31,141.65,34.06,33.67,31.79,26.48,21.57,17.63,17.15,18.81,21.77,25.54,28.94,32.0
NORMANTON-AIRPORT,29063,-17.69,141.07,35.61,34.84,36.14,35.9,33.41,30.6,30.88,31.74,35.42,37.13,37.54,37.17
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,26.92,26.9,24.95,23.38,20.88,18.38,17.55,17.88,19.32,21.82,24.22,25.09
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,27.55,27.37,25.55,24.04,20.64,18.26,17.63,19.51,21.5,23.73,24.4,26.21
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,30.0,30.23,27.1,22.52,18.35,15.52,14.68,15.56,18.88,22.23,25.27,28.2
OODNADATTA-AIRPORT,17043,-27.56,135.45,41.0,38.95,35.48,29.91,25.4,21.27,20.43,24.05,30.07,33.01,36.42,38.84
ORBOST,84145,-37.69,148.47,27.22,26.42,24.28,21.48,18.46,16.01,15.33,16.58,18.11,20.27,23.17,24.37
PALMERVILLE,28004,-16.0,144.08,34.48,33.82,32.72,33.07,32.17,31.18,30.65,32.15,34.27,36.68,37.51,36.52
PERTH-AIRPORT,9021,-31.93,115.98,34.51,34.01,32.97,28.1,23.86,20.55,19.82,20.18,22.61,25.39,29.37,31.52
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,40.03,39.69,40.67,40.04,35.84,31.49,31.8,33.66,36.32,40.68,41.44,40.0
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,28.24,28.91,27.83,25.46,22.71,20.88,19.97,21.09,24.16,25.75,25.95,27.56
RABBIT-FLAT,15666,-20.18,130.01,42.33,40.53,40.63,39.55,33.88,29.73,29.14,32.63,37.81,40.8,42.17,42.87
RICHMOND-POST-OFFICE,30045,-20.73,143.14,40.47,38.92,38.11,35.87,32.29,29.48,28.95,31.44,35.62,38.6,39.2,39.91
RICHMOND-RAAF,67105,-33.6,150.78,32.15,31.96,29.5,26.98,23.46,21.26,20.69,22.37,25.54,28.4,28.93,31.1
ROBE-COMPARISON,26026,-37.16,139.76,23.22,23.41,21.49,20.11,17.88,15.48,15.07,15.39,16.6,18.48,20.23,21.43
ROCKHAMPTON-AERO,39083,-23.38,150.48,34.16,33.51,32.81,30.86,28.35,25.87,25.22,26.92,29.67,31.87,33.01,33.98
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,32.6,32.49,28.66,23.65,18.63,14.47,13.92,15.18,17.93,21.29,26.44,30.32
SCONE-AIRPORT-AWS,61363,-32.03,150.83,32.81,32.1,29.7,26.66,22.46,19.13,18.23,20.05,23.67,26.5,29.33,31.71
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,32.95,33.13,29.59,24.53,20.52,16.95,16.39,16.62,20.46,24.28,27.86,30.15
ST-GEORGE-AIRPORT,43109,-28.05,148.59,36.92,36.09,34.22,30.59,26.16,22.77,22.66,24.16,28.58,31.79,34.71,36.98
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,28.1,28.55,27.23,25.09,22.29,20.09,19.17,21.17,23.64,25.33,25.68,27.85
TARCOOLA-AERO,16098,-30.71,134.58,37.38,36.59,33.11,28.09,23.22,20.06,20.06,20.88,26.21,28.95,32.48,33.91
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,38.82,37.48,36.63,33.15,28.92,26.33,26.72,28.64,32.9,36.04,37.91,38.01
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,38.72,36.71,34.35,29.71,25.04,21.13,21.36,23.56,27.16,30.71,34.64,37.54
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,38.49,36.37,34.67,28.37,24.17,19.75,19.57,22.08,27.45,31.19,34.03,37.62
TOWNSVILLE-AERO,32040,-19.25,146.77,33.38,32.93,32.19,31.24,29.18,27.48,26.97,27.39,28.77,30.68,32.01,32.72
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,39.93,39.23,39.64,39.58,37.24,34.66,34.64,36.88,41.07,42.49,42.33,40.97
WAGGA-WAGGA-AMO,72150,-35.16,147.46,34.0,33.22,31.08,25.64,20.84,15.78,14.52,16.07,19.66,23.42,28.89,32.48
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,37.18,36.36,34.18,29.39,24.93,20.85,19.8,22.35,26.85,30.91,34.09,37.25
WANDERING,10917,-32.67,116.67,34.19,33.09,29.96,26.37,21.45,17.59,16.66,17.04,19.27,23.15,28.57,32.22
WEIPA-AERO,27045,-12.68,141.92,33.5,32.55,32.98,33.98,33.17,32.03,32.09,33.06,35.15,36.68,36.32,34.85
WILCANNIA-REID-ST,46043,-31.56,143.37,38.31,35.96,33.53,28.53,21.78,18.87,18.66,20.74,25.86,28.51,33.85,35.04
WILLIAMTOWN-RAAF,61078,-32.79,151.84,32.13,31.88,30.07,27.9,24.84,22.36,21.84,23.4,26.7,29.17,29.65,31.57
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,23.05,22.79,21.02,19.49,16.94,14.58,13.9,14.07,15.95,17.52,19.22,20.77
WITTENOOM,5026,-22.24,118.34,42.21,40.04,39.02,35.7,30.75,27.62,27.51,30.6,34.35,37.8,40.78,42.78
WOOMERA-AERODROME,16001,-31.16,136.81,37.93,36.3,32.94,28.18,22.95,19.39,18.79,21.05,24.83,28.02,33.29,34.86
WYALONG-POST-OFFICE,73054,-33.93,147.24,35.38,34.75,31.31,27.29,21.67,17.2,16.12,17.73,21.65,25.62,30.33,33.2
YAMBA-PILOT-STATION,58012,-29.43,153.36,28.03,27.91,26.8,25.43,22.85,21.06,20.69,21.19,23.49,25.24,25.3,26.93
